term,df,freq,burstiness,tf_rel,tfidf_mean
silent,2,4,0.0,5.4230449583984666e-06,2.907441001383024e-05
excreta,2,4,0.0,5.4230449583984666e-06,2.9072736793509534e-05
pw,2,7,0.6428571428571429,9.490328677197316e-06,2.9071646900935312e-05
min,11,17,0.5133689839572192,2.304794107319348e-05,2.9068791858561724e-05
precipitate,3,16,2.0416666666666665,2.1692179833593866e-05,2.9068619850299964e-05
seismological,6,10,0.3333333333333334,1.3557612395996166e-05,2.906172644430369e-05
didymella,2,4,0.0,5.4230449583984666e-06,2.906060754251739e-05
peels,2,4,0.0,5.4230449583984666e-06,2.9060295920839417e-05
medicago,2,4,0.0,5.4230449583984666e-06,2.905734141962946e-05
diselenide,2,4,0.0,5.4230449583984666e-06,2.904366831836377e-05
camel,2,4,0.0,5.4230449583984666e-06,2.9041106070509288e-05
lipases,2,3,0.16666666666666666,4.06728371879885e-06,2.9040132661882408e-05
anticoagulant,2,4,0.0,5.4230449583984666e-06,2.9038586031963627e-05
hemorrhagic,3,6,0.0,8.1345674375977e-06,2.9032854957683472e-05
chemisorption,2,4,0.0,5.4230449583984666e-06,2.902977882588993e-05
sulfidic,2,4,0.0,5.4230449583984666e-06,2.902631189620475e-05
veins,3,6,0.0,8.1345674375977e-06,2.901974985846348e-05
ethylenediamine,2,4,0.0,5.4230449583984666e-06,2.9019333235683555e-05
bushehr,2,4,0.0,5.4230449583984666e-06,2.901709526916886e-05
sulfonated,3,5,0.13333333333333333,6.778806197998083e-06,2.901425800810253e-05
modernization,2,4,0.0,5.4230449583984666e-06,2.9009242390392195e-05
trawling,2,4,0.0,5.4230449583984666e-06,2.9007099198892632e-05
naga,3,6,0.0,8.1345674375977e-06,2.899490789620086e-05
biocides,2,4,0.0,5.4230449583984666e-06,2.8990708990077576e-05
ham,2,4,0.0,5.4230449583984666e-06,2.8986651681403566e-05
hamburg,3,5,0.13333333333333333,6.778806197998083e-06,2.8984828247149764e-05
aquacrop,2,4,0.0,5.4230449583984666e-06,2.8980983545324276e-05
fiscal,2,4,0.0,5.4230449583984666e-06,2.8980532150170904e-05
stick,2,4,0.0,5.4230449583984666e-06,2.8978571771741975e-05
cryogel,2,4,0.0,5.4230449583984666e-06,2.897694205384448e-05
ergodic,2,4,0.0,5.4230449583984666e-06,2.8972429474574004e-05
word,2,4,0.0,5.4230449583984666e-06,2.8971410571497994e-05
sunlit,2,4,0.0,5.4230449583984666e-06,2.8961978689649074e-05
kj,5,12,0.7666666666666668,1.62691348751954e-05,2.896104049285518e-05
mhz,3,6,0.0,8.1345674375977e-06,2.895943397867974e-05
culinary,2,4,0.0,5.4230449583984666e-06,2.8956751041689023e-05
resorcinol,1,2,0.0,2.7115224791992333e-06,2.8947443960578575e-05
correlated,2,4,0.0,5.4230449583984666e-06,2.8945655929275103e-05
konzepte,2,4,0.0,5.4230449583984666e-06,2.8945251264452978e-05
capacitor,2,4,0.0,5.4230449583984666e-06,2.893683015555688e-05
birthday,2,4,0.0,5.4230449583984666e-06,2.892762170592757e-05
caesalpinia,2,4,0.0,5.4230449583984666e-06,2.8925777905264318e-05
ruo,2,4,0.0,5.4230449583984666e-06,2.8925070555038986e-05
kolumbo,2,4,0.0,5.4230449583984666e-06,2.8920468316972883e-05
visbreaking,1,2,0.0,2.7115224791992333e-06,2.892007900806238e-05
erbil,2,4,0.0,5.4230449583984666e-06,2.8914504535415523e-05
atacama,2,4,0.0,5.4230449583984666e-06,2.891373740238079e-05
hydrologic,7,10,0.3714285714285714,1.3557612395996166e-05,2.890424167731214e-05
diamictite,3,6,0.0,8.1345674375977e-06,2.8902225409825207e-05
huhehu,2,4,0.0,5.4230449583984666e-06,2.8895558849174914e-05
lambda,2,4,0.0,5.4230449583984666e-06,2.888723484779739e-05
nozzle,2,4,0.0,5.4230449583984666e-06,2.888470647501692e-05
gex,1,12,0.0,1.62691348751954e-05,2.8882677962065992e-05
elastoplastic,3,5,0.13333333333333333,6.778806197998083e-06,2.888114784601507e-05
micronized,2,4,0.0,5.4230449583984666e-06,2.8879416342634372e-05
dichloromethane,2,4,0.0,5.4230449583984666e-06,2.8878614469331347e-05
drain,2,4,0.0,5.4230449583984666e-06,2.887615617951823e-05
elicit,2,4,0.0,5.4230449583984666e-06,2.8870337703955684e-05
vlsi,2,4,0.0,5.4230449583984666e-06,2.8866437998178472e-05
ulsan,3,6,0.0,8.1345674375977e-06,2.8865166829152613e-05
haynesville,2,4,0.0,5.4230449583984666e-06,2.8864516622013886e-05
quadruple,3,6,0.0,8.1345674375977e-06,2.885928092925492e-05
tropic,4,6,0.16666666666666666,8.1345674375977e-06,2.885276141560313e-05
irrigated,2,4,0.0,5.4230449583984666e-06,2.885214561593572e-05
stimulating,3,6,0.0,8.1345674375977e-06,2.8845834060433172e-05
weaving,2,4,0.0,5.4230449583984666e-06,2.8844150573306587e-05
klotho,2,4,0.0,5.4230449583984666e-06,2.8842535004627263e-05
paradigms,2,4,0.0,5.4230449583984666e-06,2.884160325333531e-05
kyr,2,4,0.0,5.4230449583984666e-06,2.8830855333029982e-05
fdom,2,4,0.0,5.4230449583984666e-06,2.8830502856434972e-05
lsd,2,6,0.3333333333333333,8.1345674375977e-06,2.882394214513783e-05
ologe,2,4,0.0,5.4230449583984666e-06,2.8819409506026192e-05
bioinoculant,2,4,0.0,5.4230449583984666e-06,2.881897834142499e-05
nanoarchitecture,2,4,0.0,5.4230449583984666e-06,2.8809022050323334e-05
lavas,3,7,0.6666666666666666,9.490328677197316e-06,2.8804125056068478e-05
vr,2,4,0.0,5.4230449583984666e-06,2.8803946720364594e-05
thermotolerant,2,4,0.0,5.4230449583984666e-06,2.8803526525645236e-05
saxs,2,4,0.0,5.4230449583984666e-06,2.880268308548409e-05
unplanned,3,5,0.13333333333333333,6.778806197998083e-06,2.879867637064986e-05
relic,3,5,0.13333333333333333,6.778806197998083e-06,2.8798135970868487e-05
parks,2,4,0.0,5.4230449583984666e-06,2.879449697282774e-05
integrator,4,6,0.16666666666666666,8.1345674375977e-06,2.8786918779737138e-05
puccinia,2,4,0.0,5.4230449583984666e-06,2.878562409535196e-05
successive,8,10,0.15,1.3557612395996166e-05,2.878534570254705e-05
streamers,2,3,0.16666666666666666,4.06728371879885e-06,2.878153668866065e-05
microanalysis,3,5,0.13333333333333333,6.778806197998083e-06,2.8775937520813425e-05
lasma,2,4,0.0,5.4230449583984666e-06,2.8771561519939134e-05
epitope,2,4,0.0,5.4230449583984666e-06,2.877067986929487e-05
chalcophile,2,6,0.3333333333333333,8.1345674375977e-06,2.8769752459346075e-05
dispute,1,2,0.0,2.7115224791992333e-06,2.8758882259414107e-05
gpc,2,4,0.0,5.4230449583984666e-06,2.875746659004283e-05
exciton,2,4,0.0,5.4230449583984666e-06,2.8750799964862013e-05
thermosensitive,2,4,0.0,5.4230449583984666e-06,2.8744182441610523e-05
trihydrate,2,4,0.0,5.4230449583984666e-06,2.874073815770596e-05
aromatics,2,4,0.0,5.4230449583984666e-06,2.8728280457137494e-05
fungicidal,2,4,0.0,5.4230449583984666e-06,2.872575703558247e-05
casting,2,4,0.0,5.4230449583984666e-06,2.8721181159808656e-05
corrugated,2,4,0.0,5.4230449583984666e-06,2.8720449032267006e-05
impoundment,3,5,0.13333333333333333,6.778806197998083e-06,2.8714322707019388e-05
baghjan,2,4,0.0,5.4230449583984666e-06,2.871373982747994e-05
polyacrylic,2,4,0.0,5.4230449583984666e-06,2.8704531998055e-05
electroplating,2,4,0.0,5.4230449583984666e-06,2.8702229038638665e-05
carbonatic,2,4,0.0,5.4230449583984666e-06,2.8699389112164233e-05
ahvaz,2,4,0.0,5.4230449583984666e-06,2.8693405734926614e-05
horseradish,2,4,0.0,5.4230449583984666e-06,2.869267274668471e-05
huanghua,2,4,0.0,5.4230449583984666e-06,2.8688243863533148e-05
forestation,2,4,0.0,5.4230449583984666e-06,2.867778219783398e-05
voronezh,2,4,0.0,5.4230449583984666e-06,2.867599971824691e-05
apart,2,4,0.0,5.4230449583984666e-06,2.8672470610918744e-05
lotion,2,4,0.0,5.4230449583984666e-06,2.8661855038881517e-05
ef,3,6,0.0,8.1345674375977e-06,2.8655252697766184e-05
damaged,2,4,0.0,5.4230449583984666e-06,2.865281491366767e-05
cnc,2,4,0.0,5.4230449583984666e-06,2.8651343545253057e-05
ultrabasic,3,5,0.13333333333333333,6.778806197998083e-06,2.864628505155109e-05
afro,3,5,0.13333333333333333,6.778806197998083e-06,2.8639306691474078e-05
ia,4,7,0.10714285714285714,9.490328677197316e-06,2.8639128436884908e-05
tellurium,2,4,0.0,5.4230449583984666e-06,2.8634674503184457e-05
colistin,2,4,0.0,5.4230449583984666e-06,2.8633136122267282e-05
sulfonates,2,4,0.0,5.4230449583984666e-06,2.863306808707641e-05
exsolution,5,10,1.2,1.3557612395996166e-05,2.8628997848931814e-05
tithonian,5,9,0.3111111111111111,1.220185115639655e-05,2.8627642894681307e-05
calculating,3,5,0.13333333333333333,6.778806197998083e-06,2.862305255068145e-05
riverbed,2,3,0.16666666666666666,4.06728371879885e-06,2.862208561900483e-05
maoc,2,9,1.3888888888888888,1.220185115639655e-05,2.861994637487847e-05
amplifier,3,5,0.13333333333333333,6.778806197998083e-06,2.8619646015998398e-05
microarray,2,4,0.0,5.4230449583984666e-06,2.860949123267595e-05
catheter,2,6,0.3333333333333333,8.1345674375977e-06,2.860683121270048e-05
urethane,2,4,0.0,5.4230449583984666e-06,2.8605425270286408e-05
hydrodenitrogenation,2,4,0.0,5.4230449583984666e-06,2.8598023565743452e-05
rhodamine,2,4,0.0,5.4230449583984666e-06,2.8597508539990138e-05
triethanolamine,2,4,0.0,5.4230449583984666e-06,2.8595751910741474e-05
agcl,2,4,0.0,5.4230449583984666e-06,2.8586773451624142e-05
reviews,2,3,0.16666666666666666,4.06728371879885e-06,2.858620886778397e-05
triga,2,4,0.0,5.4230449583984666e-06,2.8585367172633865e-05
altitudinal,4,7,0.10714285714285714,9.490328677197316e-06,2.8580494321229915e-05
bavly,2,4,0.0,5.4230449583984666e-06,2.8577851492413357e-05
angiogenesis,2,4,0.0,5.4230449583984666e-06,2.8573585806868846e-05
sdsm,2,4,0.0,5.4230449583984666e-06,2.856910560752275e-05
asr,2,4,0.0,5.4230449583984666e-06,2.8565804938455166e-05
peridotite,5,8,0.15,1.0846089916796933e-05,2.8565009849110726e-05
deoxycholic,2,4,0.0,5.4230449583984666e-06,2.8558843239060276e-05
biopotential,2,4,0.0,5.4230449583984666e-06,2.8553073767027218e-05
badger,2,4,0.0,5.4230449583984666e-06,2.8544575273000524e-05
truncated,4,5,0.15,6.778806197998083e-06,2.8535802473854758e-05
superposition,3,5,0.13333333333333333,6.778806197998083e-06,2.853210635526306e-05
heterogenous,2,4,0.0,5.4230449583984666e-06,2.8530234610515537e-05
guxu,2,4,0.0,5.4230449583984666e-06,2.852870891900131e-05
capacitance,2,4,0.0,5.4230449583984666e-06,2.85279810805402e-05
hydrogasification,2,4,0.0,5.4230449583984666e-06,2.852500394978265e-05
museums,2,4,0.0,5.4230449583984666e-06,2.8521720771381226e-05
infestation,3,5,0.13333333333333333,6.778806197998083e-06,2.851266626246077e-05
nebulization,2,4,0.0,5.4230449583984666e-06,2.85121369867372e-05
furfural,2,4,0.0,5.4230449583984666e-06,2.8507719894720696e-05
symptomatic,3,6,0.0,8.1345674375977e-06,2.8506450601192794e-05
reutilization,2,4,0.0,5.4230449583984666e-06,2.8506449717481497e-05
periodontitis,2,4,0.0,5.4230449583984666e-06,2.8500154100916267e-05
solidification,3,5,0.13333333333333333,6.778806197998083e-06,2.8495091508737475e-05
longgang,2,4,0.0,5.4230449583984666e-06,2.848966228958345e-05
incremental,3,5,0.13333333333333333,6.778806197998083e-06,2.8488653674766187e-05
varie,3,5,0.13333333333333333,6.778806197998083e-06,2.8487307483680516e-05
purchase,2,4,0.0,5.4230449583984666e-06,2.848558179568732e-05
brachiopoda,4,8,0.0,1.0846089916796933e-05,2.8479357296755384e-05
emitters,3,4,0.16666666666666666,5.4230449583984666e-06,2.8471514111402822e-05
terra,2,4,0.0,5.4230449583984666e-06,2.8471024290539577e-05
parkinsonian,2,4,0.0,5.4230449583984666e-06,2.8465566901128125e-05
gauss,3,5,0.13333333333333333,6.778806197998083e-06,2.846014029533032e-05
titin,2,4,0.0,5.4230449583984666e-06,2.846005799604768e-05
upward,13,15,0.24615384615384622,2.0336418593994248e-05,2.8458298823073905e-05
luvisol,2,4,0.0,5.4230449583984666e-06,2.8454722544307137e-05
retarding,2,4,0.0,5.4230449583984666e-06,2.8454588137769723e-05
tetra,2,4,0.0,5.4230449583984666e-06,2.8452509619009716e-05
embankment,3,5,0.13333333333333333,6.778806197998083e-06,2.8440258401007072e-05
dermatology,2,4,0.0,5.4230449583984666e-06,2.8436168091170255e-05
sponges,2,4,0.0,5.4230449583984666e-06,2.8432362784393917e-05
monocyte,2,4,0.0,5.4230449583984666e-06,2.8426292928431635e-05
bichromatic,2,4,0.0,5.4230449583984666e-06,2.841634086972573e-05
stepanets,2,4,0.0,5.4230449583984666e-06,2.840957678006821e-05
transformationen,1,2,0.0,2.7115224791992333e-06,2.8409432984546056e-05
reihe,1,2,0.0,2.7115224791992333e-06,2.8409432984546056e-05
charles,1,2,0.0,2.7115224791992333e-06,2.8409432984546056e-05
glucokinase,2,4,0.0,5.4230449583984666e-06,2.8406327334358565e-05
microbiologically,2,4,0.0,5.4230449583984666e-06,2.8404995015397107e-05
influenced,2,4,0.0,5.4230449583984666e-06,2.8404995015397107e-05
mycotic,3,6,0.0,8.1345674375977e-06,2.8403523102873794e-05
isparta,3,7,0.09523809523809523,9.490328677197316e-06,2.8401353970038266e-05
respective,10,12,0.13333333333333333,1.62691348751954e-05,2.8401211787884533e-05
anthropic,3,5,0.13333333333333333,6.778806197998083e-06,2.8401156784928222e-05
iznik,2,4,0.0,5.4230449583984666e-06,2.8389725597943463e-05
conceptualization,2,4,0.0,5.4230449583984666e-06,2.838396904863636e-05
changqing,2,4,0.0,5.4230449583984666e-06,2.838041101234003e-05
oae,3,5,0.13333333333333333,6.778806197998083e-06,2.837843429481466e-05
methylcyclopropene,2,4,0.0,5.4230449583984666e-06,2.8371225618706047e-05
binoculars,1,2,0.0,2.7115224791992333e-06,2.8371066480748413e-05
midterm,2,4,0.0,5.4230449583984666e-06,2.8365388385060377e-05
vh,2,4,0.0,5.4230449583984666e-06,2.8364228094412202e-05
fused,3,5,0.13333333333333333,6.778806197998083e-06,2.8360633914518906e-05
glimpse,2,4,0.0,5.4230449583984666e-06,2.8355401135996167e-05
endocannabinoid,2,4,0.0,5.4230449583984666e-06,2.8353920186549758e-05
viruses,2,2,0.0,2.7115224791992333e-06,2.8331858933042652e-05
geostatistic,3,7,0.6666666666666666,9.490328677197316e-06,2.833182693271757e-05
reactant,4,8,0.25,1.0846089916796933e-05,2.832934445512804e-05
aerodynamic,2,4,0.0,5.4230449583984666e-06,2.832536330721951e-05
uniformity,2,4,0.0,5.4230449583984666e-06,2.8316081993930256e-05
ecuadorian,2,4,0.0,5.4230449583984666e-06,2.8314195315469195e-05
imbricated,2,4,0.0,5.4230449583984666e-06,2.8311916870235043e-05
amniotic,2,4,0.0,5.4230449583984666e-06,2.8311714765530157e-05
metamorphozed,2,4,0.0,5.4230449583984666e-06,2.831111935791084e-05
clavulanic,2,4,0.0,5.4230449583984666e-06,2.8309806001845388e-05
counterfeiting,2,4,0.0,5.4230449583984666e-06,2.8303991687804137e-05
nonstandard,2,4,0.0,5.4230449583984666e-06,2.8302383846528524e-05
lability,4,7,0.10714285714285714,9.490328677197316e-06,2.8301284633855296e-05
calcretes,2,4,0.0,5.4230449583984666e-06,2.830050944114624e-05
hyperpycnite,2,4,0.0,5.4230449583984666e-06,2.8299300597893793e-05
floss,2,4,0.0,5.4230449583984666e-06,2.8297364402469076e-05
microecology,2,4,0.0,5.4230449583984666e-06,2.8295711801664278e-05
women,3,5,0.13333333333333333,6.778806197998083e-06,2.828622462944091e-05
microdrop,2,4,0.0,5.4230449583984666e-06,2.8284193569501352e-05
dichlorination,2,4,0.0,5.4230449583984666e-06,2.8280495428475358e-05
navigating,4,4,0.0,5.4230449583984666e-06,2.827754811856935e-05
havana,2,4,0.0,5.4230449583984666e-06,2.8272796898313393e-05
anodes,2,3,0.16666666666666666,4.06728371879885e-06,2.8268791727522187e-05
strips,2,4,0.0,5.4230449583984666e-06,2.8256119172235362e-05
extinguishing,2,4,0.0,5.4230449583984666e-06,2.8256024466900008e-05
scab,2,4,0.0,5.4230449583984666e-06,2.8253527623289808e-05
lakhanda,2,4,0.0,5.4230449583984666e-06,2.8251591250052777e-05
select,4,6,0.16666666666666666,8.1345674375977e-06,2.825110947522048e-05
il,2,8,1.0,1.0846089916796933e-05,2.8250292846154372e-05
ghadames,2,4,0.0,5.4230449583984666e-06,2.8245647608716543e-05
ultisol,2,4,0.0,5.4230449583984666e-06,2.823269441722529e-05
arsenite,3,6,0.0,8.1345674375977e-06,2.8231508099123384e-05
predators,2,4,0.0,5.4230449583984666e-06,2.8224571737148008e-05
cayley,2,4,0.0,5.4230449583984666e-06,2.8220786209659903e-05
visean,4,6,0.16666666666666666,8.1345674375977e-06,2.8212250145794852e-05
shenyang,2,4,0.0,5.4230449583984666e-06,2.8207409146961045e-05
triad,2,4,0.0,5.4230449583984666e-06,2.819686491971695e-05
sets,2,4,0.0,5.4230449583984666e-06,2.8194029597713096e-05
aleyrodidae,3,6,0.0,8.1345674375977e-06,2.8190176420489863e-05
metro,3,7,0.09523809523809523,9.490328677197316e-06,2.818984945463472e-05
counters,1,2,0.0,2.7115224791992333e-06,2.818736805665671e-05
ldi,2,4,0.0,5.4230449583984666e-06,2.818625602253565e-05
viscoplastic,2,4,0.0,5.4230449583984666e-06,2.818521498972308e-05
dryer,2,4,0.0,5.4230449583984666e-06,2.8184132097964664e-05
fragrances,2,2,0.0,2.7115224791992333e-06,2.817706014941077e-05
histochemistry,2,4,0.0,5.4230449583984666e-06,2.8171526043882616e-05
malay,2,4,0.0,5.4230449583984666e-06,2.816066787214536e-05
gemini,2,4,0.0,5.4230449583984666e-06,2.8158299167204766e-05
hydromechanical,2,4,0.0,5.4230449583984666e-06,2.8155313100546338e-05
cus,2,4,0.0,5.4230449583984666e-06,2.8154906027027907e-05
simplistic,2,6,0.3333333333333333,8.1345674375977e-06,2.8154806025954435e-05
nunavut,2,4,0.0,5.4230449583984666e-06,2.8152143349679394e-05
gymnosperm,4,6,0.16666666666666666,8.1345674375977e-06,2.8152140344105177e-05
motorway,2,4,0.0,5.4230449583984666e-06,2.815054942737654e-05
electrosprays,2,3,0.16666666666666666,4.06728371879885e-06,2.8150360168328816e-05
crystallographic,3,5,0.13333333333333333,6.778806197998083e-06,2.814712744967534e-05
methoxy,3,5,0.13333333333333333,6.778806197998083e-06,2.8141129053438096e-05
unconformity,6,9,0.3888888888888889,1.220185115639655e-05,2.814100985166009e-05
tundra,3,7,0.09523809523809523,9.490328677197316e-06,2.8138438792758795e-05
mollusks,3,5,0.13333333333333333,6.778806197998083e-06,2.8135588955644515e-05
mechanotransduction,2,4,0.0,5.4230449583984666e-06,2.813426828999814e-05
mitosis,2,4,0.0,5.4230449583984666e-06,2.8128356969916136e-05
archaebacteria,2,4,0.0,5.4230449583984666e-06,2.8126873127388815e-05
mash,2,4,0.0,5.4230449583984666e-06,2.8124658132592342e-05
fuxin,2,4,0.0,5.4230449583984666e-06,2.811803562421147e-05
glands,2,4,0.0,5.4230449583984666e-06,2.811771098567092e-05
subseasonal,2,4,0.0,5.4230449583984666e-06,2.811664204399828e-05
sovereignty,2,4,0.0,5.4230449583984666e-06,2.811301611539562e-05
bioactives,2,4,0.0,5.4230449583984666e-06,2.8111593760259488e-05
pbo,2,4,0.0,5.4230449583984666e-06,2.8104840211406842e-05
lumbar,2,6,0.3333333333333333,8.1345674375977e-06,2.809745917447376e-05
seabream,3,6,0.0,8.1345674375977e-06,2.8096630390887565e-05
potohar,2,4,0.0,5.4230449583984666e-06,2.8095731637352768e-05
houston,2,4,0.0,5.4230449583984666e-06,2.8095061242116336e-05
fepo,2,4,0.0,5.4230449583984666e-06,2.809353326656873e-05
angola,2,4,0.0,5.4230449583984666e-06,2.8087494301281896e-05
chernavka,2,4,0.0,5.4230449583984666e-06,2.808443505976605e-05
tianeptine,2,4,0.0,5.4230449583984666e-06,2.808262137343008e-05
mofs,2,4,0.0,5.4230449583984666e-06,2.807500718203615e-05
panorama,2,4,0.0,5.4230449583984666e-06,2.8074893187230648e-05
upgraded,2,4,0.0,5.4230449583984666e-06,2.8065649726745763e-05
io,3,9,0.6666666666666666,1.220185115639655e-05,2.8061433785269703e-05
objectives,2,4,0.0,5.4230449583984666e-06,2.8055377306482886e-05
malt,2,4,0.0,5.4230449583984666e-06,2.8054117349464685e-05
nanozyme,2,4,0.0,5.4230449583984666e-06,2.804404816069172e-05
optimize,2,4,0.0,5.4230449583984666e-06,2.8042501497187053e-05
peaks,2,4,0.0,5.4230449583984666e-06,2.8039836758581234e-05
epi,3,5,0.13333333333333333,6.778806197998083e-06,2.8037766290139276e-05
abrasion,2,4,0.0,5.4230449583984666e-06,2.803694774989816e-05
hvsr,2,4,0.0,5.4230449583984666e-06,2.8035040858496306e-05
amperometric,2,4,0.0,5.4230449583984666e-06,2.80240349348905e-05
humus,3,5,0.13333333333333333,6.778806197998083e-06,2.8023745518062038e-05
notion,4,5,0.15,6.778806197998083e-06,2.8023301773848277e-05
lactobacillus,2,4,0.0,5.4230449583984666e-06,2.8012903887017736e-05
tubeworm,2,4,0.0,5.4230449583984666e-06,2.80117111834618e-05
lamellibrachia,2,4,0.0,5.4230449583984666e-06,2.80117111834618e-05
repetition,3,5,0.13333333333333333,6.778806197998083e-06,2.8007675810153266e-05
armenia,1,2,0.0,2.7115224791992333e-06,2.800691572990573e-05
much,10,11,0.0818181818181818,1.4913373635595783e-05,2.8004646198103095e-05
voids,3,5,0.13333333333333333,6.778806197998083e-06,2.8002668722939982e-05
monzogranite,5,15,1.4666666666666668,2.0336418593994248e-05,2.7990894034818865e-05
polished,4,7,0.10714285714285714,9.490328677197316e-06,2.799065459701339e-05
immunosuppressive,2,4,0.0,5.4230449583984666e-06,2.797962298541236e-05
emotional,3,6,0.0,8.1345674375977e-06,2.797831173165041e-05
interfluve,7,10,0.3714285714285714,1.3557612395996166e-05,2.7977863849637493e-05
aisi,2,4,0.0,5.4230449583984666e-06,2.7975237541224133e-05
electrophoretic,2,4,0.0,5.4230449583984666e-06,2.797098624532714e-05
buzachi,2,4,0.0,5.4230449583984666e-06,2.7965255516295873e-05
litters,2,4,0.0,5.4230449583984666e-06,2.7965049904478635e-05
sunda,3,5,0.13333333333333333,6.778806197998083e-06,2.796005173332669e-05
packet,2,4,0.0,5.4230449583984666e-06,2.795713435046603e-05
manus,2,4,0.0,5.4230449583984666e-06,2.795054995274767e-05
spoiled,2,4,0.0,5.4230449583984666e-06,2.7949256407154213e-05
bunium,2,4,0.0,5.4230449583984666e-06,2.7947487681089056e-05
labrador,2,4,0.0,5.4230449583984666e-06,2.7945399965946255e-05
centrifuged,2,4,0.0,5.4230449583984666e-06,2.794184688956053e-05
polyisoprene,2,4,0.0,5.4230449583984666e-06,2.7940174261222968e-05
identifie,4,6,0.16666666666666666,8.1345674375977e-06,2.793904871995187e-05
committee,2,4,0.0,5.4230449583984666e-06,2.7937133219872705e-05
monodisperse,2,4,0.0,5.4230449583984666e-06,2.7934389859992532e-05
forage,2,4,0.0,5.4230449583984666e-06,2.7923384927368893e-05
voronoi,3,5,0.13333333333333333,6.778806197998083e-06,2.7922121951454907e-05
balkan,2,4,0.0,5.4230449583984666e-06,2.7916020439017783e-05
bathonian,3,7,0.09523809523809523,9.490328677197316e-06,2.79147882752456e-05
cakes,2,4,0.0,5.4230449583984666e-06,2.7910979476502315e-05
calomys,2,4,0.0,5.4230449583984666e-06,2.790999886663486e-05
arnold,2,4,0.0,5.4230449583984666e-06,2.7902119329633758e-05
digested,2,4,0.0,5.4230449583984666e-06,2.789978967828544e-05
indigirka,3,5,0.13333333333333333,6.778806197998083e-06,2.7888763858638967e-05
guadalajara,2,4,0.0,5.4230449583984666e-06,2.788741456349461e-05
imide,2,4,0.0,5.4230449583984666e-06,2.7884686749536334e-05
heredity,2,4,0.0,5.4230449583984666e-06,2.7881572927538426e-05
stellar,3,5,0.13333333333333333,6.778806197998083e-06,2.7877576338375425e-05
assiut,2,4,0.0,5.4230449583984666e-06,2.787443417662032e-05
alone,2,4,0.0,5.4230449583984666e-06,2.7874072171180895e-05
polygonatum,2,4,0.0,5.4230449583984666e-06,2.787341423724062e-05
sulfone,2,4,0.0,5.4230449583984666e-06,2.7861852898655347e-05
avenues,2,4,0.0,5.4230449583984666e-06,2.785815000329217e-05
imidazole,2,4,0.0,5.4230449583984666e-06,2.7857296159128804e-05
photophysical,2,4,0.0,5.4230449583984666e-06,2.7855610026495155e-05
dibutyl,2,4,0.0,5.4230449583984666e-06,2.785479395705904e-05
photoresist,2,4,0.0,5.4230449583984666e-06,2.7850574548596924e-05
camooweal,1,2,0.0,2.7115224791992333e-06,2.7849499539992922e-05
bights,2,4,0.0,5.4230449583984666e-06,2.7849112303584357e-05
mips,2,3,0.16666666666666666,4.06728371879885e-06,2.7848873372787707e-05
isobaric,3,5,0.13333333333333333,6.778806197998083e-06,2.784846968295918e-05
hydropyrolytic,2,4,0.0,5.4230449583984666e-06,2.784672699981884e-05
congruence,2,4,0.0,5.4230449583984666e-06,2.784631779208089e-05
antistripping,2,4,0.0,5.4230449583984666e-06,2.7845800703463597e-05
explored,2,4,0.0,5.4230449583984666e-06,2.784423598808121e-05
asparagus,1,2,0.0,2.7115224791992333e-06,2.7841258197176862e-05
halal,2,4,0.0,5.4230449583984666e-06,2.7840708065734217e-05
timber,2,4,0.0,5.4230449583984666e-06,2.784045629043586e-05
leptadenia,1,2,0.0,2.7115224791992333e-06,2.7833260184287556e-05
metabarcoding,2,4,0.0,5.4230449583984666e-06,2.783297930099599e-05
ultrapure,2,3,0.16666666666666666,4.06728371879885e-06,2.783291267070849e-05
metavolcanic,4,11,0.7954545454545454,1.4913373635595783e-05,2.7830080763683077e-05
covalently,2,4,0.0,5.4230449583984666e-06,2.7827012285652618e-05
frontline,2,4,0.0,5.4230449583984666e-06,2.7825469572346893e-05
bottles,2,4,0.0,5.4230449583984666e-06,2.782287706599194e-05
ban,2,4,0.0,5.4230449583984666e-06,2.781613296862706e-05
evidenced,2,4,0.0,5.4230449583984666e-06,2.7815549340088172e-05
fertilisation,3,5,0.13333333333333333,6.778806197998083e-06,2.7813996262155993e-05
sensitizing,2,4,0.0,5.4230449583984666e-06,2.7813973103571842e-05
calf,2,4,0.0,5.4230449583984666e-06,2.780922687516277e-05
buckthorn,2,4,0.0,5.4230449583984666e-06,2.7804796696086605e-05
void,2,4,0.0,5.4230449583984666e-06,2.780146228598813e-05
automotive,3,5,0.13333333333333333,6.778806197998083e-06,2.780133856489979e-05
debt,2,4,0.0,5.4230449583984666e-06,2.779928624796311e-05
nitrobenzene,2,4,0.0,5.4230449583984666e-06,2.7798684175601326e-05
organogelator,2,4,0.0,5.4230449583984666e-06,2.7797646285059193e-05
nipt,2,4,0.0,5.4230449583984666e-06,2.7795843703451915e-05
bupropion,2,4,0.0,5.4230449583984666e-06,2.7793929312304034e-05
wettable,2,4,0.0,5.4230449583984666e-06,2.778016345906362e-05
thermoelastic,2,4,0.0,5.4230449583984666e-06,2.7779044184422193e-05
walk,2,4,0.0,5.4230449583984666e-06,2.7776932415929345e-05
entity,2,4,0.0,5.4230449583984666e-06,2.7774051925529965e-05
bayer,2,4,0.0,5.4230449583984666e-06,2.776727432061427e-05
