Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Solar cycle variation of the ionization by cosmic rays in the atmosphere at the mid-latitude region of Athens,Astrophysics and Space Science,,,,10.1007/s10509-021-03978-8,P. MakrantoniH. MavromichalakiP. Paschalis,2021,https://link.springer.com/article/10.1007/s10509-021-03978-8,Article
"Cloud point extraction coupled with ultrasonic-assisted back-extraction for the determination of metalaxyl, fludioxonil and fenarimol in fruits by gas chromatography with flame ionization detection",Chemical Papers,,,,10.1007/s11696-022-02431-6,Iryna S. MakarchukViktoriia O. KlovakValentyna M. LevchykVolodymyr O. Doroschuk,2022,https://link.springer.com/article/10.1007/s11696-022-02431-6,Article
Electron impact partial ionization cross sections of methyl alcohol up to 5&#xa0;keV using the mass spectrometry data,The European Physical Journal D,,,,10.1140/epjd/s10053-021-00230-4,Kanupriya GoswamiAjay Kumar AroraAnand BharadvajaKasturi Lal Baluja,2021,https://link.springer.com/article/10.1140/epjd/s10053-021-00230-4,Article
"Matrix-assisted laser desorption/ionization time-of-flight mass spectrometry traces the geographical source of <i>Biomphalaria</i> <i>pfeifferi</i> and <i>Bulinus</i> <i>forskalii</i>, involved in schistosomiasis transmission",Infectious Diseases of Poverty,,,,10.1186/s40249-023-01168-y,Papa Mouhamadou GayeEl Hadj Ibrahima NdiayeSouleymane DoucouréDoudou SowMapenda GayeNdiaw GoumballaCarole CassagneCoralie L’OllivierOleg MedianikovCheikh SokhnaStéphane Ranque,2024,https://link.springer.com/article/10.1186/s40249-023-01168-y,Article
Negative-ion field desorption revitalized by using liquid injection field desorption/ionization-mass spectrometry on recent instrumentation,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-021-03641-9,Mathias H. LindenH. Bernhard LindenJürgen H. Gross,2021,https://link.springer.com/article/10.1007/s00216-021-03641-9,Article
Resonance Ionization Spectroscopy for Nuclear Physics,Applied Laser Spectroscopy for Nuclear Physics,,,,10.1007/978-3-030-73889-1_4,Thomas Day Goodacre,2021,https://link.springer.com/chapter/10.1007/978-3-030-73889-1_4,Chapter
Numerical Methods for Grounding Problem at Transient State VII,Numerical Simulation Algorithm of Electromagnetic Field for Grounding Problems in Power System Substation Grounding Grids,,,,10.1007/978-981-96-0904-8_13,Zhong-Xin Li,2025,https://link.springer.com/chapter/10.1007/978-981-96-0904-8_13,Chapter
Effect of the finite speed of light in ionization of extended molecular systems,Scientific Reports,,,,10.1038/s41598-021-00818-1,I. A. IvanovAnatoli S. KheifetsKyung Taec Kim,2021,https://link.springer.com/article/10.1038/s41598-021-00818-1,Article
Measurements of Energy Loss of Charged Particles,Detectors in High-Energy Physics Experiments,,,,10.1007/978-3-031-67336-8_3,Gerald Eigen,2025,https://link.springer.com/chapter/10.1007/978-3-031-67336-8_3,Chapter
A Binary Solvent Dispersive Liquid–Liquid Microextraction Method for the Determination of Four Endocrine Disruptor Compounds by Gas Chromatography with Flame Ionization Detector,"Water, Air, & Soil Pollution",,,,10.1007/s11270-022-05632-7,Burcu YamanBuse Tuğba ZamanDotse Selali ChormeySezgin BakırdereYusuf Dilgin,2022,https://link.springer.com/article/10.1007/s11270-022-05632-7,Article
Ionization Constant Determination,The ADME Encyclopedia,,,,10.1007/978-3-030-84860-6_300201,,2022,https://link.springer.com/rwe/10.1007/978-3-030-84860-6_300201,Reference work entry
Deuterium Isotope Effects on the Second Ionization Constant of Aqueous Sulfuric Acid from 25&#xa0;°C to 200&#xa0;°C using Raman Spectroscopy,Journal of Solution Chemistry,,,,10.1007/s10953-021-01134-y,Michael B. YacyshynLucas M. S. G. A. ApplegarthJenny S. CoxPeter R. Tremaine,2022,https://link.springer.com/article/10.1007/s10953-021-01134-y,Article
Introduction and Preliminary Remarks,Relativistic Effects in Interatomic Ionization Processes and Formation of Antimatter Ions in Interatomic Attachment Reactions,,,,10.1007/978-3-658-43891-3_1,Andreas Jacob,2024,https://link.springer.com/chapter/10.1007/978-3-658-43891-3_1,Chapter
Combination of headspace solid phase extraction with lighter than water organic solvent-based dispersive liquid-liquid microextraction for the extraction of residual solvents from herbal laxative medicine prior to gas chromatography-flame ionization detection,Chemical Papers,,,,10.1007/s11696-022-02332-8,Alireza Hassani AliabadFarnaz MonajjemzadehMohammad Reza Afshar MogaddamMir Ali Farajzadeh,2022,https://link.springer.com/article/10.1007/s11696-022-02332-8,Article
LASMA-LR Laser-Ionization Mass Spectrometer Onboard <i>Luna-25</i> and <i>Luna-27</i> Missions,Solar System Research,,,,10.1134/S0038094621060022,A. E. ChumikovV. S. CheptsovN. G. ManagadzeG. G. Managadze,2021,https://link.springer.com/article/10.1134/S0038094621060022,Article
Design and Construction of a Cylindrical Ionization Chamber for Reference Dosimetry in Radiation Protection,"Iranian Journal of Science and Technology, Transactions A: Science",,,,10.1007/s40995-021-01153-w,Hamed Imani-ShirvanehdehAbdollah KhorshidiJamshid Soltani-NabipourAnita AlipourKourosh Arbabi,2021,https://link.springer.com/article/10.1007/s40995-021-01153-w,Article
Enhancing Metabolite Coverage for Matrix-Assisted Laser Desorption/Ionization Mass Spectrometry Imaging Through Multiple On-Tissue Chemical Derivatizations,Mass Spectrometry Imaging of Small Molecules,,,,10.1007/978-1-0716-2030-4_14,Kelly C. O’NeillMaria Emilia DueñasEvan LarsonTrevor T. ForsmanYoung-Jin Lee,2022,https://link.springer.com/chapter/10.1007/978-1-0716-2030-4_14,Protocol
Surface-Assisted Laser Desorption/Ionization Imaging Mass Spectrometry (SALDI-IMS)-Based Detection of Vinca Alkaloids Distribution in the Petal of Madagascar Periwinkle,Catharanthus roseus,,,,10.1007/978-1-0716-2349-7_3,Chun-Han SuBo-Wei WangEwelina P. DutkiewiczCheng-Chih HsuYu-Liang Yang,2022,https://link.springer.com/chapter/10.1007/978-1-0716-2349-7_3,Protocol
"Defect Configurations and Ionization Energies of Carbon Vacancies, Hydrogen, Boron and Their Complexes in Diamond",Journal of Electronic Materials,,,,10.1007/s11664-021-09217-8,Nandan TandonTimothy A. GrotjohnJohn D. Albrecht,2021,https://link.springer.com/article/10.1007/s11664-021-09217-8,Article
Modeling and Theoretical Studies on Beamed-Induced Plasma,Beamed-mobility Engineering,,,,10.1007/978-981-99-4618-1_6,Masayuki TakahashiYusuke Nakamura,2024,https://link.springer.com/chapter/10.1007/978-981-99-4618-1_6,Chapter
Observation of charged droplets from electrospray ionization (ESI) plumes in API mass spectrometers,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-021-03452-y,Clara MarkertMarco ThiniusLaura LehmannChris HeintzFlorian StappertWalter WissdorfHendrik KerstenThorsten BenterBradley B. SchneiderThomas R. Covey,2021,https://link.springer.com/article/10.1007/s00216-021-03452-y,Article
Absolute partial ionization cross sections for electron impact of R-carvone from threshold to 100 eV,The European Physical Journal D,,,,10.1140/epjd/s10053-021-00225-1,R. A. A. AmorimW. A. D. PiresA. C. P. FernandesT. M. CasagrandeD. B. JonesF. BlancoG. GarcíaM. J. BrungerM. C. A. Lopes,2021,https://link.springer.com/article/10.1140/epjd/s10053-021-00225-1,Article
Ionization of Hydrogen-Like Atoms by Proton Impact,Brazilian Journal of Physics,,,,10.1007/s13538-021-00902-x,T. E. I. NassarReda S. Tantawi,2021,https://link.springer.com/article/10.1007/s13538-021-00902-x,Article
Comprehensive profiling of phytochemicals in the fruits of <i>Gardenia jasminoides</i> Ellis and its variety using liquid chromatography coupled with electrospray ionization quadrupole time-of-flight mass spectrometry,Journal of Natural Medicines,,,,10.1007/s11418-022-01627-0,Xiao YeXiao-Qian LiuDong ZhangWei-Hong FengYao-Hua LiangChun LiZhi-Min Wang,2022,https://link.springer.com/article/10.1007/s11418-022-01627-0,Article
Synergistic Effect of the Hybrid of Au Nanoislands on TiO2 Nanowires (Au-TNW) in Laser Desorption and Ionization,Laser Desorption Ionization Mass Spectrometry Based on Nanophotonic Structure: From Material Design to Mechanistic Understanding,,,,10.1007/978-981-99-6878-7_3,Moon-Ju Kim,2023,https://link.springer.com/chapter/10.1007/978-981-99-6878-7_3,Chapter
Electron-impact ionization of the Pb atom,The European Physical Journal D,,,,10.1140/epjd/s10053-021-00043-5,M. S. PindzolaS. D. LochJ. P. Colgan,2021,https://link.springer.com/article/10.1140/epjd/s10053-021-00043-5,Article
"Influence of (0, 1)* Laguerre-Gaussian Field Distribution on Tunneling Ionization Rate",Journal of Experimental and Theoretical Physics,,,,10.1134/S1063776121050046,T. B. MiladinovićS. SimićN. DanilovićM. Z. Jeremić,2021,https://link.springer.com/article/10.1134/S1063776121050046,Article
Polyacrylonitrile-based carbon nanofibers as a matrix for laser desorption/ionization time-of-flight mass spectrometric analysis of small molecules under both positive and negative ionization modes,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-020-03083-9,Ari ChaeGwanwon LeeDong-Yeun KohCheol-Min YangSungho LeeYoung-Kwan Kim,2021,https://link.springer.com/article/10.1007/s00216-020-03083-9,Article
Understanding the electrospray ionization response factors of per- and poly-fluoroalkyl substances (PFAS),Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-021-03545-8,Jeffrey R. EndersGrace M. O’NeillJerry L. WhittenDavid C. Muddiman,2021,https://link.springer.com/article/10.1007/s00216-021-03545-8,Article
Identifying the complexity of the holographic structures in strong field ionization,Scientific Reports,,,,10.1038/s41598-022-06768-6,Abdelmalek TaoutiouiKároly Tőkési,2022,https://link.springer.com/article/10.1038/s41598-022-06768-6,Article
Ionization Characteristic of Different Gases Inside Zinc Oxide Target During Sputtering Process Simulated Using SRIM Software,Enabling Industry 4.0 through Advances in Manufacturing and Materials,,,,10.1007/978-981-19-2890-1_37,N. S. M. NazriM. H. MamatN. ParimonM. F. MalekM. K. YaakobA. B. SurianiA. MohamedM. K. AhmadN. NayanI. B. Shameem BanuN. VasimalaiM. Y. AhmadM. Rusop,2022,https://link.springer.com/chapter/10.1007/978-981-19-2890-1_37,Conference paper
Reconstruction algorithm for tunneling ionization with a perturbation for the time-domain observation of an electric-field,Scientific Reports,,,,10.1038/s41598-021-92454-y,Wosik ChoJeong-uk ShinKyung Taec Kim,2021,https://link.springer.com/article/10.1038/s41598-021-92454-y,Article
Molecular Weight Determination of Chitosan with Antibacterial Activity Using Matrix-Assisted Laser Desorption/Ionization-Time of Flight Mass Spectrometry Analysis,Macromolecular Research,,,,10.1007/s13233-022-0013-0,Yong Hyun LeeSo Yeon ParkYou Jin HwangJae Kweon Park,2022,https://link.springer.com/article/10.1007/s13233-022-0013-0,Article
Low Threshold-Energy Ionization Chamber System for Monitoring in Proton Therapy,Bulletin of the Russian Academy of Sciences: Physics,,,,10.3103/S1062873821050166,S. I. PotashevS. V. AkulinichevYu. M. BurmistrovA. I. Drachev,2021,https://link.springer.com/article/10.3103/S1062873821050166,Article
Ionization Counters,Nuclear Chemistry,,,,10.1007/978-3-030-62018-9_5,Maheshwar SharonMadhuri Sharon,2021,https://link.springer.com/chapter/10.1007/978-3-030-62018-9_5,Chapter
Probing the launching position of the electron wave packet in molecule strong-field tunneling ionization,"Science China Physics, Mechanics & Astronomy",,,,10.1007/s11433-020-1703-x,Yueming ZhouJia TanMin LiPeixiang Lu,2021,https://link.springer.com/article/10.1007/s11433-020-1703-x,Article
Young-Type Electron Interference in&#xa0;Molecular Double Slit: A Brief Overview,Advances in Atomic Molecular Collisions,,,,10.1007/978-981-97-7063-2_13,Lokesh C. Tribedi,2024,https://link.springer.com/chapter/10.1007/978-981-97-7063-2_13,Chapter
Comprehensive Insights into Mass Spectrometry,Essentials of Pharmaceutical Analysis,,,,10.1007/978-981-96-5996-8_9,Muhammad Sajid Hamid AkashKanwal Rehman,2025,https://link.springer.com/chapter/10.1007/978-981-96-5996-8_9,Chapter
Lightning Protection of Various Button-Type Metal Diverter Strips,The Proceedings of the 19th Annual Conference of China Electrotechnical Society,,,,10.1007/978-981-96-4675-3_10,Fang LiuXi RaoMi Zhou,2025,https://link.springer.com/chapter/10.1007/978-981-96-4675-3_10,Conference paper
Development and testing of a Frisch-Grid Ionization Chamber for the measurement of low activity of alpha-particle emitters,Journal of Radioanalytical and Nuclear Chemistry,,,,10.1007/s10967-021-08007-0,Changqi LiuDongying HuoXu YangZhanwen MaJianjin ZhouChao HanXiaohou BaiKang WuYu ZhangJunrun WangZeen YaoZheng Wei,2021,https://link.springer.com/article/10.1007/s10967-021-08007-0,Article
Probing the orbital angular momentum of intense vortex pulses with strong-field ionization,Light: Science & Applications,,,,10.1038/s41377-022-00726-7,Yiqi FangZhenning GuoPeipei GeYankun DouYongkai DengQihuang GongYunquan Liu,2022,https://link.springer.com/article/10.1038/s41377-022-00726-7,Article
Laser desorption/ionization mass spectrometry of L-thyroxine (T<sub>4</sub>) using combi-matrix of α-cyano-4-hydroxycinnamic acid (CHCA) and graphene,Journal of Analytical Science and Technology,,,,10.1186/s40543-022-00314-9,Joo-Yoon NohMoon-Ju KimJong-Min ParkTae-Gyeong YunMin-Jung KangJae-Chul Pyun,2022,https://link.springer.com/article/10.1186/s40543-022-00314-9,Article
Extreme ultraviolet photon effect on ionization and recombination of high-order harmonic generation,The European Physical Journal D,,,,10.1140/epjd/s10053-021-00153-0,Hang LiuLiqiang FengYan QiaoXiaodan Jing,2021,https://link.springer.com/article/10.1140/epjd/s10053-021-00153-0,Article
"Introducing Organic Gas Steam-Liquid Extraction as a New Preconcentration Method for Benzene, Toluene, Ethylbenzene and Xylene Determination in Water Samples by Gas Chromatography-Flame Ionization Detection",Journal of Analytical Chemistry,,,,10.1134/S1061934822040098,Samira M. SharifkhaniMohammad Reza YaftianMajid Haji HosseiniEhsan Zolfonoun,2022,https://link.springer.com/article/10.1134/S1061934822040098,Article
A Simple Physical Model of Nonlinear Dependence of Helium Stopping Power on the Velocity of Low-Energy Hydrogen Ions,"Journal of Surface Investigation: X-ray, Synchrotron and Neutron Techniques",,,,10.1134/S1027451025700375,N. N. Mikheev,2025,https://link.springer.com/article/10.1134/S1027451025700375,Article
A Study of the Ionization Efficiency for Nuclear Recoils in Pure Crystals,Physics of Atomic Nuclei,,,,10.1134/S1063778821040268,Y. SarkisA. Aguilar-ArevaloJ. C. D’Olivo,2021,https://link.springer.com/article/10.1134/S1063778821040268,Article
Modeling the distribution of malachite green in zebrafish using matrix-assisted laser desorption/ionization mass spectrometry imaging,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-021-03664-2,Muyi HeXiujuan WangYu BianMinli YangYamei DengTong LiuYinlong LiFengming ChenBozhou XuMeixia XuFeng Zhang,2021,https://link.springer.com/article/10.1007/s00216-021-03664-2,Article
A part per trillion isotope ratio analysis of <sup>90</sup>Sr/<sup>88</sup>Sr using energy-filtered thermal ionization mass spectrometry,Scientific Reports,,,,10.1038/s41598-022-05048-7,Shigeyuki WakakiJo AokiRyoya ShimodeKatsuhiko SuzukiTakashi MiyazakiJenny RobertsHauke VollstaedtSatoshi SasakiYoshitaka Takagai,2022,https://link.springer.com/article/10.1038/s41598-022-05048-7,Article
Formation of Deuterium-Substituted Ions from a Solution Introduced into a Radio-Frequency Quadrupole under the Action of a Gas Jet Passed through an Electron Ionization Ion Source,Journal of Analytical Chemistry,,,,10.1134/S1061934821130116,V. V. RaznikovV. V. ZelenovE. V. AparinaI. V. SulimenkovM. O. Raznikova,2021,https://link.springer.com/article/10.1134/S1061934821130116,Article
Photothermal Structural Dynamics of Au Nanofurnace-Functionalized ZnO Nanotube (AuNI-ZNT) for In Situ Enhancement in Desorption and Ionization,Laser Desorption Ionization Mass Spectrometry Based on Nanophotonic Structure: From Material Design to Mechanistic Understanding,,,,10.1007/978-981-99-6878-7_5,Moon-Ju Kim,2023,https://link.springer.com/chapter/10.1007/978-981-99-6878-7_5,Chapter
Photon momentum transfer and partitioning: from one to many,Nature Communications,,,,10.1038/s41467-025-60983-z,Xiaodan MaoHongcheng NiKang LinPei-Lun HeHao LiangSebastian EckartFeng HeKiyoshi UedaReinhard DörnerJian Wu,2025,https://link.springer.com/article/10.1038/s41467-025-60983-z,Article
Semiclassical two-step model for ionization by a strong laser pulse: further developments and applications,The European Physical Journal D,,,,10.1140/epjd/s10053-021-00134-3,N. I. Shvetsov-Shilovski,2021,https://link.springer.com/article/10.1140/epjd/s10053-021-00134-3,Article
Study of Electric Propulsion System for Last Stage of Rocket,Intelligent Manufacturing and Energy Sustainability,,,,10.1007/978-981-96-4718-7_42,Sachin SrivastavaAditya Singh RanaDeepak AryaAbhay DhasmanaRudraksh SharmaAnurag Bhardwaj,2025,https://link.springer.com/chapter/10.1007/978-981-96-4718-7_42,Conference paper
Relativistic impulse approximation in the atomic ionization process induced by millicharged particles,Journal of High Energy Physics,,,,10.1007/JHEP03(2021)184,Chen-Kai QiaoShin-Ted LinHsin-Chang ChiHai-Tao Jia,2021,https://link.springer.com/article/10.1007/JHEP03(2021)184,Article
"Mass Spectra of New Heterocycles: XXIII. Electron Impact and Chemical Ionization Study of 5-[(Cyanomethyl)sulfanyl]- and 5-[(1,3-Dioxolan-2-ylmethyl)sulfanyl]-1<i>H</i>-pyrrol-2-amines",Russian Journal of Organic Chemistry,,,,10.1134/S1070428021120022,L. V. KlybaN. A. NedolyaE. R. SanzheevaO. A. Tarasova,2021,https://link.springer.com/article/10.1134/S1070428021120022,Article
Some of the Very Integral Parameters Calculations for Silicon Down to Cryogenic Temperatures,Parameter-Centric Scaled FET Devices,,,,10.1007/978-3-031-84286-3_5,Nabil Shovon Ashraf,2025,https://link.springer.com/chapter/10.1007/978-3-031-84286-3_5,Chapter
Impact of instrumental settings in electrospray ionization ion trap mass spectrometry on the analysis of <i>O</i>-methoxyethyl-<i>O</i>-methyl cellulose: a comprehensive quantitative evaluation,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-022-04095-3,Sarah SchleicherDominik HorobaPhilip KrafzigPetra Mischnick,2022,https://link.springer.com/article/10.1007/s00216-022-04095-3,Article
Study on Discharge Characteristics of Ionizing Sensor Based on Hydrodynamics,Proceedings of the 2nd International Conference on Mechanical System Dynamics,,,,10.1007/978-981-99-8048-2_240,Changyi LiuYuan ZhangMinxiang Chen,2024,https://link.springer.com/chapter/10.1007/978-981-99-8048-2_240,Conference paper
Electron Scattering from Pyrimidine up to 5&#xa0;keV,Brazilian Journal of Physics,,,,10.1007/s13538-024-01484-0,Meetu LuthraAnand BharadvajaAbhishek PrashantK. L. Baluja,2024,https://link.springer.com/article/10.1007/s13538-024-01484-0,Article
Quantitative detection of caffeine in beverages using flowing atmospheric-pressure afterglow (FAPA) ionization high-resolution mass spectrometry imaging and performance evaluation of different thin-layer chromatography plates as sample substrates,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-022-04045-z,Maximilian HeideCristian C. Escobar-CarranzaCarsten Engelhard,2022,https://link.springer.com/article/10.1007/s00216-022-04045-z,Article
First-principles modeling of high-field transport in diamond,Journal of Materials Research,,,,10.1557/s43578-024-01458-7,J. ShoemakerR. VatanT. BiswasA. SinghM. SaranitiS. M. Goodnick,2024,https://link.springer.com/article/10.1557/s43578-024-01458-7,Article
Complete Ionization for a Non-autonomous Point Interaction Model in d = 2,Communications in Mathematical Physics,,,,10.1007/s00220-022-04447-1,William BorrelliRaffaele CarloneLorenzo Tentarelli,2022,https://link.springer.com/article/10.1007/s00220-022-04447-1,Article
Partial Discharges: Physics and Classification,Partial Discharges in Hydroelectric Generators,,,,10.1007/978-3-031-36604-8_2,Victor DmitrievRodrigo M. S. OliveiraRonaldo F. ZampoloPaulo R. Moutinho de VilhenaFernando de Souza BrasilMartim Felipe Fernandes,2024,https://link.springer.com/chapter/10.1007/978-3-031-36604-8_2,Chapter
Self-consistent extraction of photoabsorption time delays in attosecond streak camera,"Science China Physics, Mechanics & Astronomy",,,,10.1007/s11433-024-2452-6,Yutong GaoHongcheng NiAndreas BeckerJian Wu,2024,https://link.springer.com/article/10.1007/s11433-024-2452-6,Article
The Chemi-ionization Rate Constant of Metastable Neon Atoms in a Glow Discharge at Cryogenic Temperature,Russian Journal of Physical Chemistry B,,,,10.1134/S1990793121040242,V. V. ShumovaD. N. PolyakovL. M. Vasilyak,2021,https://link.springer.com/article/10.1134/S1990793121040242,Article
Equatorial ionization anomaly response to lunar phase and stratospheric sudden warming,Scientific Reports,,,,10.1038/s41598-021-94326-x,Tsung-Yu WuJann-Yenq LiuLoren C. ChangChien‐Hung LinYi-Chung Chiu,2021,https://link.springer.com/article/10.1038/s41598-021-94326-x,Article
Engineered tunneling layer with enhanced impact ionization for detection improvement in graphene/silicon heterojunction photodetectors,Light: Science & Applications,,,,10.1038/s41377-021-00553-2,Jun YinLian LiuYashu ZangAnni YingWenjie HuiShusen JiangChunquan ZhangTzuyi YangYu-Lun ChuehJing LiJunyong Kang,2021,https://link.springer.com/article/10.1038/s41377-021-00553-2,Article
Atomic Process in Plasmas,The Physics of Laser Plasmas and Applications - Volume 2,,,,10.1007/978-3-031-45473-8_5,Hideaki Takabe,2024,https://link.springer.com/chapter/10.1007/978-3-031-45473-8_5,Chapter
"Computational Analysis of Perovskite Materials AlXY3 (X = Cu, Mn; Y = Br, Cl, F) Invoking the DFT Method",Materials Informatics II,,,,10.1007/978-3-031-78728-7_7,Preeti NandaPriyanka ChatterjeePrabhat RanjanTanmoy Chakraborty,2025,https://link.springer.com/chapter/10.1007/978-3-031-78728-7_7,Chapter
Bacteremia caused by <i>Enterobacter asburiae</i> misidentified biochemically as <i>Cronobacter sakazakii</i> and accurately identified by matrix-assisted laser desorption/ionization time-of-flight mass spectrometry: a case report,Journal of Medical Case Reports,,,,10.1186/s13256-021-03241-2,Noboru HorinouchiSeiji ShiotaTakeshi TakakuraAtsushi YoshidaKen KikuchiAkira NishizonoEishi Miyazaki,2022,https://link.springer.com/article/10.1186/s13256-021-03241-2,Article
Mass Spectrometry-Based Methods for the Characterization of Wine Flavonoids,Wine Analysis and Testing Techniques,,,,10.1007/978-1-0716-3650-3_4,Ignacio García-EstévezErika SalasMaría Teresa Escribano-BailónCristina Alcalde-Eon,2024,https://link.springer.com/chapter/10.1007/978-1-0716-3650-3_4,Chapter
Comparison Between Epitaxial and Implanted Aluminum-Doped 4H-SiC,Journal of Electronic Materials,,,,10.1007/s11664-024-11645-1,Suman DasDaniel J. LichtenwalnerShane SteinJae ParkPhilipp SteinmannSei-Hyung Ryu,2024,https://link.springer.com/article/10.1007/s11664-024-11645-1,Article
Multi-photon above threshold ionization of multi-electron atoms and molecules using the R-matrix approach,Scientific Reports,,,,10.1038/s41598-021-89733-z,Jakub BendaZdeněk Mašín,2021,https://link.springer.com/article/10.1038/s41598-021-89733-z,Article
Gas Chromatography Coupled to Atmospheric Pressure Chemical Ionization High-Resolution Mass Spectrometry for Metabolite Fingerprinting of Grape (Vitis vinifera L) Berry,Plant Metabolic Engineering,,,,10.1007/978-1-0716-1822-6_8,Johana S. RevelArmando Alcázar MagañaJeffrey MorréLaurent DelucClaudia S. Maier,2022,https://link.springer.com/chapter/10.1007/978-1-0716-1822-6_8,Protocol
Experimental Studies of Microwave Discharge Induced by Gyrotron,Beamed-mobility Engineering,,,,10.1007/978-981-99-4618-1_5,Masafumi Fukunari,2024,https://link.springer.com/chapter/10.1007/978-981-99-4618-1_5,Chapter
Impact of instrumental settings in electrospray ionization ion trap mass spectrometry on the analysis of multi-CH<sub>3</sub>-/CD<sub>3</sub>-isotopologs in cellulose ether analysis: a quantitative evaluation,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-021-03767-w,Sarah SchleicherInka-Rosalia LottjePetra Mischnick,2021,https://link.springer.com/article/10.1007/s00216-021-03767-w,Article
Method for Modeling Free Molecular Flow in the Presence of Particle Sources Inside the Computational Domain,"Journal of Surface Investigation: X-ray, Synchrotron and Neutron Techniques",,,,10.1134/S1027451025700569,S. V. GordeevS. V. KanevG. A. PopovS. A. Khartov,2025,https://link.springer.com/article/10.1134/S1027451025700569,Article
A prospective study on ionization of endohedral metallofullerene as cryo-electron microscopy biomarker using relativistic electron scattering,The European Physical Journal D,,,,10.1140/epjd/s10053-022-00408-4,Munendra JainGhanshyam Purohit,2022,https://link.springer.com/article/10.1140/epjd/s10053-022-00408-4,Article
Distribution of absorbed photons in the tunneling ionization process,Scientific Reports,,,,10.1038/s41598-021-83453-0,I. A. IvanovKyung Taec Kim,2021,https://link.springer.com/article/10.1038/s41598-021-83453-0,Article
Correction: Temporally and spatially resolved molecular profiling in fingerprint analysis using indium vanadate nanosheets-assisted laser desorption ionization mass spectrometry,Journal of Nanobiotechnology,,,,10.1186/s12951-023-02292-5,Yanli ZhuJikai WangChengxiao FuShuangquan LiuPragati AwasthiPengfei ZengDanjun ChenYiyang SunZiyi MoHailing Liu,2024,https://link.springer.com/article/10.1186/s12951-023-02292-5,Article
Calculating the Medium Correction Factor for the PTW-30013 Ionization Chamber,"Iranian Journal of Science and Technology, Transactions A: Science",,,,10.1007/s40995-021-01092-6,L. Teimoori KhandanS. KashianP. RezaeianA. Yousefi Diba,2021,https://link.springer.com/article/10.1007/s40995-021-01092-6,Article
Attosecond formation of charge-transfer-to-solvent states of aqueous ions probed using the core-hole-clock technique,Nature Communications,,,,10.1038/s41467-024-52740-5,E. MuchováG. GopakumarI. UngerG. ÖhrwallD. CéolinF. TrinterI. WilkinsonE. ChatzigeorgiouP. SlavíčekU. HergenhahnB. WinterC. CalemanO. Björneholm,2024,https://link.springer.com/article/10.1038/s41467-024-52740-5,Article
A neutrino floor for the Migdal effect,Journal of High Energy Physics,,,,10.1007/JHEP05(2024)288,Gonzalo Herrera,2024,https://link.springer.com/article/10.1007/JHEP05(2024)288,Article
New Class of Phase Transitions in Hydrogen and Deuterium Experiencing Chemical Reactions of Ionization and Dissociation,Journal of Experimental and Theoretical Physics,,,,10.1134/S1063776122020066,A. L. KhomkinA. S. Shumikhin,2022,https://link.springer.com/article/10.1134/S1063776122020066,Article
On the Possibility to Observe Collective Tunneling in Ionization of Atoms by Intense Laser Fields,JETP Letters,,,,10.1134/S0021364021050088,S. V. PopruzhenkoT. A. Lomonosova,2021,https://link.springer.com/article/10.1134/S0021364021050088,Article
Angular dependence of the Wigner time delay upon tunnel ionization of H<sub>2</sub>,Nature Communications,,,,10.1038/s41467-021-21845-6,D. TrabertS. BrenneckeK. FehreN. AndersA. GeyerS. GrundmannM. S. SchöfflerL. Ph. H. SchmidtT. JahnkeR. DörnerM. KunitskiS. Eckart,2021,https://link.springer.com/article/10.1038/s41467-021-21845-6,Article
Breakdown Phenomena in GaN,Gallium Nitride and Related Materials,,,,10.1007/978-3-031-83056-3_24,Jun Suda,2025,https://link.springer.com/chapter/10.1007/978-3-031-83056-3_24,Chapter
Characterizing Soluble Protein Aggregates Using Native Mass Spectrometry Coupled with Temperature-Controlled Electrospray Ionization and Size-Excl usion Chromatography,Insoluble Proteins,,,,10.1007/978-1-0716-1859-2_27,Khaja MuneeruddinIgor A. KaltashovGuanbo Wang,2022,https://link.springer.com/chapter/10.1007/978-1-0716-1859-2_27,Protocol
Comparative analysis of optical absorption and resonating dynamics of nanoantenna dopes at intense laser shots,The European Physical Journal Special Topics,,,,10.1140/epjs/s11734-025-01521-2,K. ZsukovszkiI. Papp,2025,https://link.springer.com/article/10.1140/epjs/s11734-025-01521-2,Article
Thermodynamics for&#xa0;Real Gas Flow,The Hierarchy of Fluid Dynamic Equations,,,,10.1007/978-3-031-71198-5_9,Louise Elisabeth King,2025,https://link.springer.com/chapter/10.1007/978-3-031-71198-5_9,Chapter
Chamber-type dependence of scaling factors during electron dosimetry inside plastic phantoms,The European Physical Journal Plus,,,,10.1140/epjp/s13360-024-05434-2,Hamid Reza BaghaniStefano AndreoliMostafa Robatjazi,2024,https://link.springer.com/article/10.1140/epjp/s13360-024-05434-2,Article
